region_id,date,lat,lon,ValidFrac_Land,ValidPixCount,LandPixCount,WaterFrac_Valid,WaterPixCount,WaterFrac_Valid_NoPerm,WaterPixCount_NoPerm,NDWI_mean,DSWE_mean,n_scenes,CC_min,CC_med,ROI_ValidFrac,ROI_ValidPix
2.0,2019-09-18,9.250043404669128,-13.550061981517977,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
3.0,2019-09-18,9.250043404669116,-13.450061524091327,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
4.0,2019-09-18,9.250043404668244,-13.3500610666612,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
5.0,2019-09-18,9.250043404668542,-13.25006060923763,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
6.0,2019-09-18,9.250043404668832,-13.15006015180492,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
7.0,2019-09-18,9.250043404669082,-13.05005969437665,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
8.0,2019-09-18,9.350043872117022,-13.750062896376573,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
9.0,2019-09-18,9.35004387211654,-13.65006243894831,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
10.0,2019-09-18,9.350043872116789,-13.550061981518128,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
11.0,2019-09-18,9.350043872117912,-13.450061524090042,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
12.0,2019-09-18,9.350043872118201,-13.35006106666309,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
13.0,2019-09-18,9.350043872117313,-13.250060609236352,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
14.0,2019-09-18,9.350043872118329,-13.150060151804857,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
15.0,2019-09-18,9.35004387211693,-13.050059694377893,0.0,0.0,137641,0,0.0,0,0.0,,,1,,,0.026487370689464464,177661.44313725532
